18012,239,Karen,R,Zhu,1970-11-09,F
18013,249,Kathleen,E,Munoz,1982-01-12,F
18014,185,Wayne,M,Xu,1969-09-03,M
18015,186,Haley,D,Edwards,1969-10-10,F
18016,223,Tiffany,J,Liu,1975-02-16,F
18017,165,Kurt,A,Shan,1975-09-02,M
18018,213,Peter,NULL,Xie,1974-04-01,M
18019,150,Yolanda,W,Raji,1969-06-21,F
18020,161,Armando,W,Ruiz,1982-07-09,M
18021,260,Trisha,A,She,1982-01-17,F
18022,163,Victor,NULL,Alvarez,1985-03-14,M
18023,154,Terrence,W,Raji,1985-04-14,M
18024,276,Nancy,L,Kapoor,1985-04-14,F
18025,187,Benjamin,NULL,Flores,1984-05-13,M
18026,264,Alisha,R,He,1969-04-26,F
18027,175,Alexia,W,Griffin,1978-08-12,F
18028,263,Jessie,W,Zheng,1978-08-12,M
18029,155,Carmen,NULL,Malhotra,1983-06-17,F
18030,268,Victor,NULL,Torres,1981-08-08,M
18031,172,Shawna,A,Tang,1980-07-11,F
18032,202,Cassie,A,Raji,1981-12-03,F
18033,161,Evelyn,W,Patel,1981-11-17,F
18034,160,Ethan,J,Robinson,1917-09-20,M
18035,162,Karen,K,Zhang,1980-03-09,F
18036,130,Bruce,NULL,Sanchez,1985-01-18,M
18037,239,Bruce,B,Garcia,1979-10-19,M
18038,207,Kelli,NULL,Kumar,1980-11-14,F
18039,186,Logan,NULL,Clark,1981-04-17,M
18040,219,Curtis,L,Liu,1979-05-07,M
18041,243,Sheena,NULL,Xie,1978-07-25,F
18042,279,Stanley,NULL,Srini,1978-09-16,M
18043,186,Katie,A,Chande,1984-02-03,F
18044,246,Kendra,NULL,Carlson,1984-03-02,F
18045,134,Toni,NULL,Arun,1984-04-09,F
18046,213,Terry,P,Jai,1979-03-03,M
18047,143,Latasha,NULL,Alvarez,1979-08-09,F
18048,229,Alisha,NULL,Sun,1980-04-04,F
18049,626,Patrick,H,Watson,1977-11-20,M
18050,348,Sara,NULL,Cooper,1966-12-06,F
18051,64,Caroline,NULL,Price,1967-05-07,F
18052,360,Maria,J,Young,1972-08-06,F
18053,494,Stefanie,NULL,Smith,1966-04-06,F
18054,49,Jake,NULL,Zeng,1971-10-03,M
18055,51,Trevor,A,Harrison,1972-12-31,M
18056,316,Haley,A,Price,1978-09-06,F
18057,334,Logan,A,Washington,1983-10-01,M
18058,299,Riley,S,Patterson,1933-09-01,F
18059,644,Bailey,E,Gonzalez,1965-11-11,F
18060,634,Sara,NULL,Carter,1965-10-08,F
18061,314,Jesse,A,Bailey,1955-01-06,M
18062,361,Dylan,NULL,Anderson,1961-01-14,M
18063,358,Alexandria,C,Ward,1955-06-16,F
18064,334,Catherine,NULL,Rivera,1950-07-07,F
18065,50,Julia,NULL,Brown,1950-10-15,F
18066,300,Steve,J,He,1951-07-16,M
18067,547,Jackson,E,King,1952-02-07,M
18068,385,Ethan,NULL,Walker,1952-05-22,M
18069,316,Elijah,E,Hill,1951-12-23,M
18070,369,Alyssa,P,Martinez,1951-08-04,F
18071,326,Katelyn,E,Campbell,1957-08-09,F
18072,552,Maria,D,Perez,1952-01-31,F
18073,361,Robert,A,Chen,1952-02-11,M
18074,626,Julia,L,Hall,1952-10-14,F
18075,374,Courtney,C,Adams,1952-07-07,F
18076,307,Andre,F,Mehta,1969-04-11,M
18077,49,Philip,NULL,Ruiz,1958-08-11,M
18078,49,Ruben,NULL,Srini,1952-10-17,M
18079,331,Victoria,NULL,Martin,1952-11-11,F
18080,347,Paige,NULL,Richardson,1953-05-12,F
18081,60,Amanda,NULL,Parker,1953-11-21,F
18082,614,Steven,E,Sanchez,1965-04-09,M
18083,618,Osarumwense,Uwaifiokun,Agbonile,1953-10-16,M
18084,634,Jessica,NULL,Diaz,1953-10-05,F
18085,310,Christy,U,Nath,1954-02-16,F
18086,311,Jaclyn,R,Zeng,1954-04-07,F
18087,326,Marcus,J,Long,1954-01-14,M
18088,336,Seth,A,Stewart,1953-07-22,M
18089,51,Melanie,C,Gonzales,1955-03-13,F
18090,52,Lucas,P,Smith,1960-09-01,M
18091,53,Chase,NULL,Bell,1960-05-09,M
18092,54,Eduardo,NULL,Baker,1954-09-13,M
18093,548,Grace,M,Johnson,1955-05-05,F
18094,298,Roy,NULL,Alonso,1955-01-01,M
18095,300,Thomas,M,Campbell,1955-05-12,M
18096,300,Ariana,R,Kelly,1954-08-30,F
18097,635,Sydney,NULL,Stewart,1961-08-15,F
18098,552,Edward,C,Lee,1956-05-08,M
18099,325,Marcus,M,Edwards,1961-05-06,M
18100,345,Kyle,L,Li,1956-04-06,M
18101,347,Bailey,NULL,Turner,1955-10-26,F
18102,372,Nicholas,G,Lewis,1955-11-16,M
18103,49,Chelsea,E,Gonzalez,1956-12-21,F
18104,642,Taylor,NULL,Coleman,1956-12-20,F
18105,552,Destiny,S,Brooks,1962-02-08,F
18106,298,Carson,G,Alexander,1957-04-13,M
18107,302,Laura,NULL,Liang,1956-10-09,F
18108,310,Colin,NULL,Gao,1957-01-31,M
18109,331,Samuel,NULL,Campbell,1956-08-26,M
18110,337,Austin,B,Li,1962-05-20,M
18111,339,Timothy,M,Morris,1962-05-24,M
18112,360,Sophia,D,Gonzalez,1956-11-19,F
18113,374,Abigail,NULL,Simmons,1956-08-26,F
18114,383,Alexandria,L,Foster,1963-02-19,F
18115,637,Richard,C,Young,1958-06-15,M
18116,54,Thomas,NULL,Li,1958-01-09,M
18117,634,Fernando,E,Washington,1969-01-18,M
18118,58,Megan,A,Reed,1957-10-22,F
18119,310,Shawn,D,Nath,1963-05-07,M
18120,299,Isabella,A,Martin,1957-12-25,F
18121,641,Madeline,NULL,Young,1974-10-20,F
18122,52,Justin,M,Hughes,1959-03-31,M
18123,315,Emily,NULL,Hughes,1964-04-12,F
18124,171,Calvin,NULL,Chander,1975-05-01,M
18125,178,Leah,NULL,Cai,1974-11-13,F
18126,243,Larry,C,Ortega,1964-06-09,M
18127,254,Franklin,K,He,1964-03-22,M
18128,220,Roberto,D,Suarez,1963-06-06,M
18129,207,Elizabeth,J,Rodriguez,1962-12-04,F
18130,171,Kaitlyn,D,Mitchell,1962-08-08,F
18131,206,Ann,B,Malhotra,1961-07-06,F
18132,218,Adrienne,M,Blanco,1961-12-20,F
18133,131,Karen,E,Smith,1978-01-02,F
18134,120,Melody,NULL,Romero,1967-01-22,F
18135,238,Blake,E,Diaz,1967-12-13,M
18136,254,Carl,R,Xie,1967-09-03,M
18137,208,Gabriel,R,Kumar,1960-07-10,M
18138,202,Walter,C,Alonso,1960-08-08,M
18139,147,Jennifer,NULL,Washington,1971-08-08,F
18140,171,Anthony,NULL,White,1960-12-30,M
18141,230,Deanna,NULL,Chandra,1966-10-03,F
18142,189,Riley,NULL,Bradley,1959-10-12,F
18143,199,Chad,NULL,Shen,1950-05-14,M
18144,202,Katie,NULL,Chapman,1955-11-03,F
18145,154,David,NULL,So,1961-02-11,M
18146,147,Eugene,NULL,Wang,1949-12-26,M
18147,277,Katrina,J,Luo,1950-04-22,F
18148,215,Jaclyn,NULL,Huang,1951-05-13,F
18149,230,Rebekah,NULL,Blanco,1962-03-07,F
18150,215,Mitchell,NULL,Deng,1952-01-17,M
18151,208,Brendan,NULL,She,1957-11-02,M
18152,222,Bryant,E,Suri,1951-08-31,M
18153,124,Karen,L,Gao,1952-04-17,F
18154,153,Calvin,A,She,1952-02-19,M
18155,231,Arianna,NULL,Morgan,1960-03-07,F
18156,240,Trisha,NULL,Zhang,1969-07-31,F
18157,131,Isabella,NULL,Hall,1958-09-03,F
18158,262,Jeremiah,NULL,Griffin,1958-12-11,M
18159,182,Jaime,M,Serrano,1965-09-20,F
18160,238,Bryan,NULL,Rivera,1965-10-10,M
18161,226,Tanya,M,Sanz,1959-04-06,F
18162,215,Misty,H,Pal,1959-01-18,F
18163,184,Gabriel,NULL,Zhang,1958-08-11,M
18164,135,Alisha,V,Wang,1959-02-17,F
18165,232,Randall,A,Gill,1959-05-16,M
18166,262,Julian,A,Wood,1959-01-21,M
18167,145,Raul,D,Chander,1957-08-09,M
18168,237,Pedro,NULL,Sanz,1974-08-12,M
18169,123,Alisha,L,Liang,1962-04-09,F
18170,121,Adam,D,Perez,1957-02-01,M
18171,177,Alejandro,J,Zeng,1956-09-30,M
18172,232,Willie,NULL,Black,1956-12-19,M
18173,250,Brent,L,Zhang,1956-11-29,M
18174,225,Jill,M,Munoz,1960-12-30,F
18175,196,Carrie,E,Hernandez,1955-11-13,F
18176,158,Bradley,NULL,Kumar,1955-12-24,M
18177,249,Reginald,NULL,Suarez,1961-09-12,M
18178,266,Tracy,J,Goel,1955-10-23,F
18179,199,Chelsea,P,McDonald,1954-10-09,F
18180,133,Juan,K,Howard,1955-02-13,M
18181,245,Neil,C,Diaz,1960-10-08,M
18182,164,Kristi,J,Prasad,1954-04-04,F
18183,160,Meagan,NULL,Schmidt,1954-06-18,F
18184,197,Leonard,L,Chande,1952-07-08,M
18185,158,Laura,P,Huang,1953-05-05,F
18186,261,Lori,NULL,Hernandez,1953-01-29,F
18187,274,Dennis,NULL,Gao,1952-08-19,M
18188,40,Jeffery,E,Wang,1980-09-09,M
18189,15,Nancy,NULL,Mehta,1982-04-20,F
18190,29,Danny,C,Diaz,1981-02-17,M
18191,12,Julie,R,Sharma,1981-02-09,F
18192,12,Max,NULL,Hernandez,1979-07-13,M
18193,6,Louis,C,Yuan,1981-06-20,M
18194,30,Yolanda,J,Kumar,1980-03-11,F
18195,5,Walter,J,Sanz,1985-08-16,M
18196,2,Ivan,K,Rana,1979-09-20,M
18197,3,Jenny,NULL,Zimmerman,1980-01-10,F
18198,3,Cedric,NULL,Xu,1979-09-21,M
18199,7,Brandy,S,Lopez,1979-09-07,F
18200,13,Alfredo,C,Gomez,1978-12-07,M
18201,13,Karla,NULL,Xie,1979-04-23,F
18202,27,Erika,A,Gill,1978-10-14,F
18203,9,Louis,A,Kumar,1978-08-26,M
18204,26,Tiffany,NULL,Cai,1979-05-21,F
18205,13,Lindsey,NULL,Raji,1983-05-25,F
18206,2,Bruce,G,Madan,1983-03-17,M
18207,15,Phillip,N,Gonzalez,1978-03-19,M
18208,6,Latoya,J,Nara,1976-08-03,F
18209,4,Ann,NULL,Chandra,1978-03-08,F
18210,15,Katie,E,Lal,1983-03-23,F
18211,21,Jaclyn,NULL,Sun,1977-07-11,F
18212,17,Marc,NULL,Ramos,1976-09-06,M
18213,28,Sheena,J,Raji,1976-09-16,F
18214,35,Ronald,NULL,Suri,1977-06-26,M
18215,26,Ashley,E,Taylor,1976-04-03,F
18216,27,Susan,S,Zhang,1981-11-22,F
18217,24,Danny,S,Alonso,1975-12-19,M
18218,19,Thomas,R,Powell,1981-08-02,M
18219,19,Felicia,J,Gomez,1981-11-02,F
18220,20,Brent,NULL,Huang,1977-05-11,M
18221,24,Marc,B,Alvarez,1977-02-15,M
18222,17,Carolyn,B,Suarez,1980-08-29,F
18223,539,Noah,NULL,Clark,1975-09-21,M
18224,627,Vanessa,NULL,Perry,1970-04-09,F
18225,627,Paige,M,Jenkins,1970-04-22,F
18226,637,Joseph,E,Walker,1971-05-03,M
18227,626,Miranda,E,Diaz,1977-06-20,F
18228,368,Adam,R,Parker,1965-10-25,M
18229,302,Gabriella,NULL,Ward,1965-05-19,F
18230,298,Brianna,W,Perry,1970-08-08,F
18231,299,Janet,M,Gutierrez,1964-09-30,F
18232,347,Sophia,R,Edwards,1975-02-08,F
18233,631,Mackenzie,J,Bailey,1964-02-06,F
18234,638,Alexandria,D,Russell,1963-11-01,F
18235,300,Vincent,F,Guo,1975-04-03,M
18236,65,Andrew,R,Wilson,1969-05-09,M
18237,49,Nicole,M,Russell,1974-10-06,F
18238,21,Eduardo,S,Harris,1975-06-01,M
18239,7,Alisha,G,Zhu,1980-07-19,F
18240,36,Arthur,NULL,Smith,1975-04-03,M
18241,16,Tony,NULL,Sharma,1974-09-10,M
18242,10,Christine,I,Pal,1975-01-07,F
18243,9,Cesar,NULL,Sai,1980-11-21,M
18244,22,Lindsay,NULL,Chande,1980-07-02,F
18245,20,Misty,M,Goel,1973-08-11,F
18246,16,Terrence,NULL,Raje,1976-05-23,M
18247,35,Donna,J,Beck,1973-08-13,F
18248,21,Pedro,A,Moreno,1975-02-18,M
18249,30,Alison,NULL,Chander,1975-06-15,F
18250,34,Jeremiah,M,Hall,1973-01-13,M
18251,34,Ricky,NULL,Sanz,1978-10-17,M
18252,32,Alvin,NULL,Sun,1977-11-21,M
18253,35,Trisha,NULL,Guo,1972-02-07,F
18254,5,Larry,NULL,Martin,1972-02-19,M
18255,34,Rachel,NULL,Griffin,1976-07-05,F
18256,20,Gilbert,J,Cai,1971-01-17,M
18257,33,Krista,NULL,Jimenez,1974-04-09,F
18258,8,Cassie,M,Chander,1979-04-20,F
18259,35,Bailey,NULL,Torres,1982-01-12,F
18260,40,Jodi,N,Sharma,1976-12-18,F
18261,30,Stacy,D,Ramos,1982-01-30,F
18262,18,Evelyn,D,Rana,1969-09-25,F
18263,2,Karla,NULL,Jai,1975-04-19,F
18264,3,Jeffery,NULL,Ma,1969-12-03,M
18265,12,Trisha,NULL,Cai,1975-01-18,F
18266,36,Mandy,NULL,Huang,1969-04-13,F
18267,4,Brad,C,Jai,1968-11-19,M
18268,38,Preston,O,Chapman,1968-07-26,M
18269,24,Wendy,A,Torres,1974-05-13,F
18270,19,Rachael,A,Rana,1968-10-05,F
18271,12,Darrell,NULL,Yuan,1979-12-12,M
18272,6,Autumn,E,Lin,1972-10-14,F
18273,35,Natalie,W,Moore,1973-04-08,F
18274,10,Carla,NULL,Sanchez,1978-11-19,F
18275,23,Heather,NULL,Yang,1968-01-24,F
18276,33,Alexa,NULL,Murphy,1973-08-03,F
18277,24,Terry,NULL,Lal,1968-03-13,M
18278,39,Lucas,T,Powell,1966-11-21,M
18279,19,Rachael,J,Suri,1967-03-20,F
18280,31,Jimmy,T,Alonso,1966-11-21,M
18281,9,Jaclyn,NULL,Li,1978-06-14,F
18282,23,Candace,NULL,Kapoor,1972-06-05,F
18283,31,Mallory,M,Vazquez,1972-01-11,F
18284,31,Carl,NULL,Deng,1972-01-23,M
18285,10,Roberto,A,Romero,1966-02-01,M
18286,21,Holly,M,Suri,1977-05-06,F
18287,6,Heather,E,Zeng,1938-09-30,F
18288,4,Daisy,A,Suarez,1971-02-24,F
18289,9,Jaclyn,NULL,Raji,1971-02-24,F
18290,3,Audrey,NULL,Hernandez,1975-10-18,F
18291,36,Jennifer,NULL,Hill,1969-08-10,F
18292,38,Louis,A,Tang,1975-08-06,M
18293,26,Austin,W,Butler,1964-10-31,M
18294,39,Denise,NULL,Prasad,1965-03-05,F
18295,20,Ajay,NULL,Solanki,1965-01-05,F
18296,2,Trisha,A,Li,1969-05-15,F
18297,9,Gloria,B,Alvarez,1974-08-22,F
18298,11,Geoffrey,W,Malhotra,1973-10-06,M
18299,27,Colin,B,Deng,1967-09-20,M
18300,28,Diane,L,Ramos,1967-01-09,F
18301,39,Julie,NULL,Xu,1963-08-09,F
18302,33,Wayne,S,Xie,1969-08-23,M
18303,12,Shannon,R,Serrano,1964-01-07,M
18304,15,Yolanda,M,She,1963-04-27,F
18305,40,Kelvin,NULL,Xu,1941-11-21,M
18306,35,Margaret,C,Lin,1977-05-06,F
18307,4,Amy,NULL,Zhang,1961-11-04,F
18308,38,Erica,P,Chen,1967-03-05,F
18309,13,Mandy,NULL,Wu,1961-09-14,F
18310,14,Lance,NULL,Romero,1955-04-03,M
18311,316,Jennifer,B,Mitchell,1980-11-09,F
18312,314,Miguel,NULL,Moore,1980-07-19,M
18313,302,Arianna,L,Foster,1985-11-12,F
18314,52,Eric,NULL,Perry,1986-05-15,M
18315,431,Melody,A,Dominguez,1985-10-01,F
18316,631,Justin,NULL,Kumar,1986-05-26,M
18317,63,Samantha,NULL,Jones,1985-11-15,F
18318,626,Benjamin,R,Hughes,1986-02-22,M
18319,14,Aimee,R,Sun,1948-08-12,F
18320,68,Luis,A,Jai,1984-10-02,M
18321,553,Sebastian,M,Cook,1985-02-06,M
18322,60,Antonio,NULL,Ross,1985-03-14,M
18323,614,Jeremy,J,Clark,1983-11-20,M
18324,51,Jackson,J,Butler,1983-10-16,M
18325,31,Colleen,C,Xu,1944-04-05,F
18326,8,Jay,M,Srini,1944-06-20,M
18327,299,Jon,L,Sharma,1982-07-24,M
18328,311,Alvin,NULL,Rai,1983-04-19,M
18329,54,Marcus,L,Bailey,1985-02-14,M
18330,39,Kellie,A,Diaz,1950-03-04,F
18331,33,Jerry,NULL,Chande,1951-06-05,M
18332,33,Emmanuel,NULL,Malhotra,1945-07-11,M
18333,21,Meredith,NULL,Patel,1952-08-17,F
18334,28,Edwin,NULL,Ye,1947-04-25,M
18335,23,Ricky,E,Diaz,1953-10-05,M
18336,7,Carla,J,Gonzalez,1947-07-09,F
18337,27,Audrey,NULL,Serrano,1953-08-10,F
18338,40,Nina,NULL,Andersen,1959-01-08,F
18339,298,Donna,NULL,Nath,1981-12-01,F
18340,299,Arianna,NULL,Cooper,1981-10-20,F
18341,312,Russell,NULL,Goel,1981-10-31,M
18342,343,Victoria,NULL,James,1982-01-12,F
18343,348,Dalton,NULL,Green,1982-01-25,M
18344,385,Caleb,NULL,Turner,1981-08-20,M
18345,53,Samantha,NULL,Bryant,1981-03-18,F
18346,329,Anna,H,Flores,1985-08-18,F
18347,352,Alyssa,J,Clark,1980-05-01,F
18348,361,Katelyn,NULL,Roberts,1980-05-01,F
18349,372,Jacob,NULL,Robinson,1979-10-14,M
18350,383,Emma,NULL,Ross,1979-05-10,F
18351,302,Alexander,NULL,Smith,1977-08-12,M
18352,307,Noah,A,Thomas,1978-05-22,M
18353,635,Robert,NULL,Anderson,1977-08-09,M
18354,302,Alvin,A,Nara,1972-11-16,M
18355,50,Edward,R,Foster,1974-01-20,M
18356,66,Alexander,S,Lee,1974-01-30,M
18357,618,Trinity,NULL,Reed,1974-02-12,F
18358,315,Oscar,P,Coleman,1985-02-21,M
18359,345,Alexandria,NULL,Bryant,1984-09-08,F
18360,368,Eric,E,Li,1985-03-12,M
18361,383,Marcus,NULL,Simmons,1985-06-24,M
18362,49,Erin,L,Howard,1984-05-12,F
18363,49,Lucas,N,Ward,1983-07-06,M
18364,614,Eduardo,L,Gray,1983-10-04,M
18365,635,Daniel,W,Lewis,1984-03-19,M
18366,331,Alexandria,NULL,Richardson,1983-11-22,F
18367,14,Edwin,F,Wu,1951-04-24,M
18368,49,Austin,P,Hughes,1976-08-08,M
18369,307,Mandy,A,He,1977-02-12,F
18370,368,Tristan,L,Flores,1976-08-11,M
18371,626,Jessica,NULL,Morgan,1977-05-06,F
18372,70,Jeremiah,NULL,Thomas,1977-09-19,M
18373,536,Stephanie,NULL,Roberts,1983-08-08,F
18374,633,Logan,NULL,King,1981-04-12,M
18375,355,Michelle,NULL,Morris,1969-11-20,F
18376,347,Abigail,L,Diaz,1967-07-23,F
18377,53,Madison,W,Robinson,1967-07-02,F
18378,369,Dalton,E,Foster,1967-04-10,M
18379,60,Abigail,R,Robinson,1973-03-15,F
18380,545,Kaitlyn,G,Kelly,1961-12-25,F
18381,307,Katherine,NULL,Ward,1962-05-05,F
18382,52,Isabella,NULL,Garcia,1968-08-05,F
18383,627,Natalie,NULL,Torres,1974-06-03,F
18384,632,Nicole,J,Williams,1974-01-22,F
18385,301,Miguel,NULL,Gonzalez,1979-12-13,M
18386,316,Kevin,NULL,Shan,1968-11-22,M
18387,343,Carlos,NULL,Green,1974-08-09,M
18388,372,Julia,A,Russell,1969-05-15,F
18389,49,Marcus,T,Gray,1967-08-23,M
18390,49,Blake,NULL,Thompson,1973-03-31,M
18391,54,Jacqueline,NULL,Russell,1967-07-09,F
18392,62,Jasmine,C,Gonzales,1973-06-20,F
18393,542,Angela,D,Ross,1968-01-18,F
18394,635,Sean,A,Wright,1967-11-16,M
18395,553,Xavier,D,Howard,1968-01-01,M
18396,648,Luke,G,Parker,1973-09-07,M
18397,419,Louis,S,Anand,1967-12-10,M
18398,310,Geoffrey,NULL,Sanchez,1967-07-20,M
18399,311,Sara,D,Torres,1967-08-09,F
18400,326,Jeremiah,A,Jackson,1973-06-20,M
18401,53,Joshua,NULL,Jones,1967-03-24,M
18402,607,Kimberly,NULL,Kelly,1967-05-17,F
18403,607,Madeline,R,Phillips,1966-08-26,F
18404,613,Alicia,NULL,Raji,1967-02-04,F
18405,299,Sheila,NULL,Gutierrez,1966-12-08,F
18406,329,Zachary,NULL,Ross,1972-10-23,M
18407,70,Maria,NULL,Griffin,1961-05-19,F
18408,612,Cody,NULL,West,1961-06-03,M
18409,298,Olivia,K,Washington,1961-03-11,F
18410,329,Joshua,M,Davis,1961-05-20,M
18411,70,Jack,J,Powell,1961-01-17,M
18412,316,Mary,NULL,Parker,1960-09-23,F
18413,329,Samuel,F,Jackson,1961-01-28,M
18414,536,Gabrielle,NULL,Griffin,1941-04-03,F
18415,302,Summer,E,Mehta,1941-05-19,F
18416,547,Emma,K,Peterson,1965-11-19,F
18417,300,Jonathan,NULL,Roberts,1976-12-04,M
18418,311,Dawn,L,Sun,1971-12-20,F
18419,316,Rachel,NULL,Johnson,1966-06-16,F
18420,358,Riley,L,Stewart,1976-10-11,F
18421,359,Megan,E,Morgan,1966-02-13,F
18422,374,Taylor,A,Jones,1965-10-31,F
18423,358,Christian,S,Jones,1960-02-01,M
18424,322,Samuel,NULL,Williams,1960-01-09,M
18425,316,Garrett,L,Brooks,1960-03-13,M
18426,322,Luke,NULL,Gonzales,1958-09-21,M
18427,543,Justin,NULL,Diaz,1964-04-19,M
18428,547,Alexis,NULL,Henderson,1958-08-21,F
18429,642,Faith,R,Gonzales,1958-09-11,F
18430,552,Victoria,C,Morgan,1958-01-06,F
18431,335,Cameron,D,Hayes,1958-02-24,M
18432,302,Jordan,L,Lopez,1949-04-04,F
18433,59,Seth,M,Ross,1944-01-24,M
18434,302,Clayton,NULL,Stone,1943-08-01,M
18435,644,Maria,I,Phillips,1945-02-15,F
18436,369,Richard,NULL,Johnson,1944-11-16,M
18437,337,Isabella,A,Butler,1951-12-05,F
18438,310,Sheila,J,Sanz,1946-09-21,F
18439,627,Angela,M,Coleman,1947-01-12,F
18440,310,Joe,NULL,Ashe,1947-05-04,M
18441,300,Tabitha,A,Munoz,1952-08-17,F
18442,627,Mason,NULL,Hill,1946-08-30,M
18443,22,Ross,NULL,Lopez,1969-07-31,M
18444,25,Shannon,NULL,Chow,1958-07-10,F
18445,7,Colin,J,Li,1958-11-17,M
18446,7,Larry,NULL,Ramos,1952-08-17,M
18447,5,Renee,NULL,Ortega,1954-03-24,F
18448,337,Jennifer,S,Bailey,1983-07-02,F
18449,49,Derrick,NULL,Ramos,1983-03-13,M
18450,10,Willie,S,Shen,1954-02-20,M
18451,38,Dale,NULL,Pal,1953-11-05,M
18452,32,Bruce,D,Martinez,1959-06-09,M
18453,539,Caroline,A,Patterson,1982-11-30,F
18454,301,George,C,Perez,1983-05-23,M
18455,312,Alejandro,NULL,Wu,1983-03-25,M
18456,326,Timothy,L,Bailey,1983-03-05,M
18457,19,Olivia,E,White,1961-01-12,F
18458,35,Gregory,NULL,She,1961-04-08,M
18459,311,Toni,NULL,Sai,1985-07-10,F
18460,368,Faith,NULL,Butler,1985-10-07,F
18461,16,Tina,J,Martinez,1958-01-11,F
18462,39,Clarence,A,Zhu,1957-07-17,M
18463,5,Adriana,NULL,Suri,1958-01-08,F
18464,10,Toni,NULL,Suri,1958-03-22,F
18465,39,Jamie,S,Yang,1963-02-18,F
18466,30,Joy,A,Gutierrez,1964-03-08,F
18467,23,Darren,NULL,Townsend,1970-05-20,M
18468,4,Joel,NULL,Sanchez,1958-11-01,M
18469,35,Robyn,A,Rubio,1959-09-07,F
18470,36,Jennifer,NULL,Taylor,1960-04-17,F
18471,612,Paige,J,Stewart,1986-02-13,F
18472,633,Hannah,C,Ross,1980-12-01,F
18473,331,Nathaniel,J,Rogers,1980-11-23,M
18474,337,James,NULL,Smith,1981-01-07,M
18475,648,Natalie,T,Brown,1979-11-23,F
18476,299,Brooke,NULL,Rogers,1985-08-13,F
18477,336,Angelica,G,Hughes,1979-02-07,F
18478,298,Eduardo,B,Roberts,1984-10-01,M
18479,612,Stacey,G,Chen,1979-04-18,F
18480,302,Heidi,NULL,Suri,1979-01-06,F
18481,310,Tanya,A,Romero,1978-09-11,F
18482,2,Sharon,NULL,Nara,1961-03-14,F
18483,30,Byron,J,Gill,1971-09-03,M
18484,3,Dustin,M,Sharma,1972-06-10,M
18485,35,Devin,NULL,Gonzalez,1961-05-20,M
18486,17,Kari,NULL,Torres,1962-06-05,F
18487,39,Tasha,J,Nath,1962-04-09,F
18488,27,Clayton,NULL,Xu,1961-11-20,M
18489,15,Johnny,R,Nara,1973-03-12,M
18490,25,Brad,S,Rai,1968-11-19,M
18491,3,Michele,D,Gonzalez,1962-11-24,F
18492,17,Tamara,H,Johnston,1964-04-11,F
18493,7,Kaitlin,NULL,McDonald,1969-08-30,F
18494,4,Marcus,A,Young,1963-11-04,M
18495,35,Jeremy,E,Phillips,1969-08-30,M
18496,25,Vincent,NULL,Zheng,1969-02-01,M
18497,553,Fernando,W,Evans,1979-02-16,M
18498,355,Zachary,NULL,Russell,1979-01-15,M
18499,612,Darren,I,Rodriguez,1979-11-17,M
18500,539,Jose,NULL,Brown,1979-12-23,M
18501,644,Alexandra,NULL,Powell,1980-02-08,F
18502,307,Pamela,NULL,Madan,1980-04-02,F
18503,368,Timothy,E,Peterson,1971-11-13,M
18504,302,Angel,NULL,Adams,1962-08-06,M
18505,360,Carol,NULL,Scott,1963-05-04,F
18506,52,Evan,NULL,Bradley,1962-07-17,M
18507,360,Edward,NULL,Baker,1963-01-10,M
18508,299,Michele,NULL,Chander,1963-01-21,F
18509,352,Xavier,G,Foster,1972-10-10,M
18510,383,Samuel,A,Washington,1961-08-25,M
18511,343,Mya,NULL,Jenkins,1961-11-20,F
18512,336,Alex,L,Torres,1961-12-06,M
18513,302,Edwin,NULL,Xu,1962-05-19,M
18514,298,Anne,NULL,Romero,1962-06-16,F
18515,545,Gabrielle,NULL,Patterson,1962-01-05,F
18516,635,Juan,NULL,Brooks,1938-02-04,M
18517,618,Tristan,NULL,Diaz,1981-08-30,M
18518,626,Stephanie,NULL,Scott,1970-11-09,F
18519,298,Alex,NULL,Cook,1976-08-20,M
18520,307,Rafael,D,Huang,1971-05-27,M
18521,307,Meghan,E,Rowe,1976-03-16,F
18522,337,Jeremiah,L,Smith,1976-03-04,M
18523,53,Samuel,M,Foster,1970-01-10,M
18524,60,Edward,E,Alexander,1975-03-22,M
18525,53,Jack,R,Lal,1968-09-29,M
18526,360,Kevin,NULL,Hernandez,1973-12-20,M
18527,642,Jonathan,B,Baker,1973-08-24,M
18528,334,John,M,Rodriguez,1968-05-02,M
18529,602,Albert,W,Castro,1966-08-19,M
18530,638,Wyatt,M,Evans,1948-06-18,M
18531,329,Thomas,NULL,Simmons,1947-08-14,M
18532,618,Marcus,NULL,Russell,1947-11-07,M
18533,383,Lucas,S,Martinez,1959-02-19,M
18534,637,Hunter,NULL,Collins,1949-05-26,M
18535,49,Donald,NULL,Kapoor,1949-04-05,M
18536,343,Hailey,J,Coleman,1948-09-18,F
18537,300,Kathryn,L,Carson,1948-07-03,F
18538,618,Ian,NULL,Mitchell,1949-03-13,M
18539,326,Riley,M,Russell,1954-02-14,F
18540,322,Victoria,M,Perry,1948-12-25,F
18541,71,Kayla,C,Jones,1949-01-02,F
18542,612,Dustin,E,She,1948-12-30,M
18543,326,Dalton,R,Wilson,1955-03-21,M
18544,69,Riley,L,Washington,1950-05-31,F
18545,623,Ian,L,Clark,1955-11-08,M
